CAMPUS	CAD_GAP	CAD_MATH	CAD_POST	CAD_PROGRESS	CAD_READ	CAD_SCIE	CAD_SOCI	CAMPNAME	CFLAEATYPE	CFLAEC	CFLALTED	CFLCHART	CFLDAEP	CFLEEK	CFLJJ	CFLNEWCAMP	CFLPAIR	CFLPAIRD	CFLPAIRO	CFLRTF	CI1	CI1_CUT	CI1_MAXPTS	CI1_MET	CI1_TOTPTS	CI2	CI2_CUT	CI2_MAXPTS	CI2_MET	CI2_TOTPTS	CI3	CI3_CUT	CI3_MAXPTS	CI3_MET	CI3_TOTPTS	CI4	CI4_CRB_WGT	CI4_CUT	CI4_GRD_WGT	CI4_MET	CI4_RHS_WGT	CI4_STR_WGT	CNTYNAME	COUNTY	CPEMALLC	CPEMALLP	CPEMALLT	CPETALLC	CPETECOC	CPETECOP	CPETLEPC	CPETLEPP	C_RATING	C_UPDATE	DISTNAME	DISTRICT	GRDHIGH	GRDLOW	GRDSPAN	GRDTYPE	PAIRCAMP	PAIRNAME	REGION	REGNNAME
057905271	0	0	0	0	1	0	 	JULIAN T SALDIVAR ELEMENTARY SCHOO	 	N	N	N	N	N	N	N	N	N	N	N	63	55	1018	Y	639	41	33	1200	Y	492	35	28	800	Y	276	29	.	12	.	Y	.	29	DALLAS	057	125	16	779	1006	986	98	847	84.2	M	 	DALLAS ISD	057905	05	PK	PK - 05	E	 	 	10	REGION 10: RICHARDSON
057905272	0	0	0	0	0	0	 	MARIA MORENO EL	 	N	N	N	N	N	N	N	N	N	N	N	51	55	552	N	279	41	33	1200	Y	490	29	28	800	Y	229	14	.	12	.	Y	.	14	DALLAS	057	68	15.2	446	522	482	92.3	340	65.1	I	 	DALLAS ISD	057905	05	PK	PK - 05	E	 	 	10	REGION 10: RICHARDSON
057905273	0	0	0	0	0	0	 	PLEASANT GROVE ELEMENTARY SCHOOL	 	N	N	N	N	N	N	N	N	N	N	N	64	55	700	Y	450	44	33	1600	Y	702	32	28	1200	Y	387	20	.	12	.	Y	.	20	DALLAS	057	108	20.1	536	613	602	98.2	373	60.8	M	 	DALLAS ISD	057905	05	PK	PK - 05	E	 	 	10	REGION 10: RICHARDSON
057905274	1	0	0	0	0	0	 	MARY MCLEOD BETHUNE EL	 	N	N	N	N	N	N	N	N	N	N	N	81	55	782	Y	637	49	33	1200	Y	588	48	28	800	Y	383	30	.	12	.	Y	.	30	DALLAS	057	52	8.6	606	738	692	93.8	439	59.5	M	 	DALLAS ISD	057905	05	PK	PK - 05	E	 	 	10	REGION 10: RICHARDSON
057905275	0	0	0	0	0	0	 	LOUISE WOLFF KAHN EL	 	N	N	N	N	N	N	N	N	N	N	N	72	55	738	Y	529	45	33	1200	Y	541	39	28	800	Y	308	28	.	12	.	Y	.	27.5	DALLAS	057	64	12.5	511	670	659	98.4	437	65.2	M	 	DALLAS ISD	057905	05	PK	PK - 05	E	 	 	10	REGION 10: RICHARDSON
057905276	0	0	0	0	0	0	 	GILBERT CUELLAR SR EL	 	N	N	N	N	N	N	N	N	N	N	N	66	55	775	Y	513	49	33	1600	Y	791	33	28	1200	Y	392	18	.	12	.	Y	.	18.3	DALLAS	057	176	24.6	714	761	751	98.7	417	54.8	M	 	DALLAS ISD	057905	05	PK	PK - 05	E	 	 	10	REGION 10: RICHARDSON
057905277	0	0	1	0	1	0	 	THOMAS TOLBERT EL	 	N	N	N	N	N	N	N	N	N	N	N	73	55	423	Y	308	42	33	1600	Y	679	38	28	1200	Y	457	27	.	12	.	Y	.	27.3	DALLAS	057	109	28	389	457	448	98	152	33.3	M	 	DALLAS ISD	057905	05	PK	PK - 05	E	 	 	10	REGION 10: RICHARDSON
057905278	0	0	0	0	0	0	 	LEONIDES GONZALEZ CIGARROA MD EL	 	N	N	N	N	N	N	N	N	N	N	N	60	55	664	Y	401	43	33	1200	Y	512	32	28	800	Y	259	21	.	12	.	Y	.	21	DALLAS	057	93	18	516	665	637	95.8	537	80.8	M	 	DALLAS ISD	057905	05	PK	PK - 05	E	 	 	10	REGION 10: RICHARDSON
057905279	1	0	1	0	1	0	 	JERRY R JUNKINS EL	 	N	N	N	N	N	N	N	N	N	N	N	78	55	686	Y	538	43	33	1600	Y	691	43	28	2200	Y	936	36	.	12	.	Y	.	35.8	DALLAS	057	142	23.5	603	750	570	76	233	31.1	M	 	DALLAS ISD	057905	05	EE	EE - 05	E	 	 	10	REGION 10: RICHARDSON
057905280	0	0	0	0	1	0	 	ANNE FRANK EL	 	N	N	N	N	N	N	N	N	N	N	N	70	55	1077	Y	749	43	33	1600	Y	690	40	28	1200	Y	484	24	.	12	.	Y	.	24	DALLAS	057	197	20.2	976	1171	1082	92.4	721	61.6	M	 	DALLAS ISD	057905	05	EE	EE - 05	E	 	 	10	REGION 10: RICHARDSON
057905281	0	0	0	1	0	0	 	CESAR CHAVEZ LEARNING CENTER	 	N	N	N	N	N	N	N	N	N	N	N	63	55	609	Y	383	53	33	1200	Y	635	34	28	800	Y	274	19	.	12	.	Y	.	19.3	DALLAS	057	145	26.4	550	611	600	98.2	321	52.5	M	 	DALLAS ISD	057905	05	EE	EE - 05	E	 	 	10	REGION 10: RICHARDSON
057905283	0	0	0	0	0	0	 	ESPERANZA MEDRANO EL	 	N	N	N	N	N	N	N	N	N	N	N	63	55	628	Y	397	40	33	1200	Y	474	33	28	1200	Y	399	23	.	12	.	Y	.	23	DALLAS	057	120	21.9	547	597	593	99.3	362	60.6	M	 	DALLAS ISD	057905	05	EE	EE - 05	E	 	 	10	REGION 10: RICHARDSON
057905284	0	0	0	1	0	0	 	HIGHLAND MEADOWS EL	 	N	N	N	N	N	N	N	N	N	N	N	66	55	772	Y	506	52	33	1600	Y	833	38	28	1200	Y	457	22	.	12	.	Y	.	21.7	DALLAS	057	166	22.5	738	865	849	98.2	548	63.4	M	 	DALLAS ISD	057905	05	EE	EE - 05	E	 	 	10	REGION 10: RICHARDSON
057905286	0	0	0	0	0	0	 	LEE A MCSHAN JR EL	 	N	N	N	N	N	N	N	N	N	N	N	66	55	572	Y	379	45	33	1600	Y	712	40	28	1000	Y	401	24	.	12	.	Y	.	24	DALLAS	057	119	22.8	522	679	658	96.9	537	79.1	M	 	DALLAS ISD	057905	05	EE	EE - 05	E	 	 	10	REGION 10: RICHARDSON
057905287	0	0	0	0	0	0	 	CELESTINO MAURICIO SOTO JR EL	 	N	N	N	N	N	N	N	N	N	N	N	61	55	717	Y	434	35	33	1200	Y	421	33	28	800	Y	261	24	.	12	.	Y	.	24	DALLAS	057	61	10.6	577	701	675	96.3	421	60.1	M	 	DALLAS ISD	057905	05	PK	PK - 05	E	 	 	10	REGION 10: RICHARDSON
057905288	 	 	 	 	 	 	 	ROSEMONT PRI SCHOOL-CHRIS V SEMOS	 	N	N	N	N	N	N	N	Y	N	N	N	.	.	.	P	.	.	33	0	P	.	.	.	0	P	.	.	.	.	.	P	.	.	DALLAS	057	36	9.4	382	668	515	77.1	231	34.6	M	 	DALLAS ISD	057905	02	EE	EE - 02	E	057905204	ROSEMONT ELEMENTARY SCHOOL	10	REGION 10: RICHARDSON
057905289	0	0	0	1	0	0	 	FELIX G BOTELLO EL	 	N	N	N	N	N	N	N	N	N	N	N	69	55	548	Y	380	58	33	1200	Y	700	40	28	800	Y	318	27	.	12	.	Y	.	26.5	DALLAS	057	64	14	458	525	516	98.3	388	73.9	M	 	DALLAS ISD	057905	05	PK	PK - 05	E	 	 	10	REGION 10: RICHARDSON
057905301	0	0	0	0	0	0	 	WILMER-HUTCHINS EL	 	N	N	N	N	N	N	N	N	N	N	N	50	55	976	N	485	37	33	1600	Y	590	23	28	1600	N	375	10	.	12	.	N	.	9.7	DALLAS	057	171	22.6	756	902	880	97.6	359	39.8	I	 	DALLAS ISD	057905	05	PK	PK - 05	E	 	 	10	REGION 10: RICHARDSON
057905303	0	0	0	0	0	0	 	THELMA ELIZABETH PAGE RICHARDSON E	 	N	N	N	N	N	N	Y	N	N	N	N	67	55	590	Y	393	48	33	1200	Y	572	38	28	800	Y	305	18	.	12	.	Y	.	17.7	DALLAS	057	.	.	.	600	524	87.3	337	56.2	M	 	DALLAS ISD	057905	05	PK	PK - 05	E	 	 	10	REGION 10: RICHARDSON
057905304	1	1	0	0	1	1	 	GEORGE HERBERT WALKER BUSH EL	 	N	N	N	N	N	N	N	N	N	N	N	72	55	609	Y	436	41	33	1600	Y	663	42	28	1200	Y	500	31	.	12	.	Y	.	31.3	DALLAS	057	155	25.6	605	669	544	81.3	241	36	M	 	DALLAS ISD	057905	05	EE	EE - 05	E	 	 	10	REGION 10: RICHARDSON
057905305	0	0	0	0	0	0	 	EBBY HALLIDAY EL	 	N	N	N	N	N	N	N	N	N	N	N	53	55	677	N	360	35	33	1200	Y	424	29	28	1200	Y	342	16	.	12	.	Y	.	16	DALLAS	057	77	15	514	626	611	97.6	384	61.3	I	 	DALLAS ISD	057905	05	PK	PK - 05	E	 	 	10	REGION 10: RICHARDSON
057905352	0	0	0	0	1	0	0	BALCH SPRINGS MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	62	55	3866	Y	2403	32	28	2000	Y	643	31	27	2400	Y	749	18	.	13	.	Y	.	18.3	DALLAS	057	287	19.9	1440	1386	1330	96	634	45.7	M	 	DALLAS ISD	057905	08	06	06 - 08	M	 	 	10	REGION 10: RICHARDSON
057905353	1	0	0	0	1	0	1	ANN RICHARDS MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	64	55	3301	Y	2116	34	28	2000	Y	689	34	27	2000	Y	671	18	.	13	.	Y	.	18.3	DALLAS	057	210	18.8	1119	1218	1127	92.5	536	44	M	 	DALLAS ISD	057905	08	06	06 - 08	M	 	 	10	REGION 10: RICHARDSON
057905354	1	1	1	0	1	0	0	KENNEDY-CURRY MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	67	55	1812	Y	1210	32	28	2000	Y	643	33	27	2000	Y	652	19	.	13	.	Y	.	19.3	DALLAS	057	262	30.8	850	709	666	93.9	157	22.1	M	 	DALLAS ISD	057905	08	06	06 - 08	M	 	 	10	REGION 10: RICHARDSON
057905356	1	1	1	1	1	1	1	IRMA RANGEL YOUNG WOMENS LEADERSHI	 	N	N	N	N	N	N	N	N	N	N	N	100	55	806	Y	802	49	28	2000	Y	981	76	27	2400	Y	1819	91	.	13	.	Y	.	91	DALLAS	057	8	2.7	296	278	204	73.4	29	10.4	M	 	DALLAS ISD	057905	08	06	06 - 08	M	 	 	10	REGION 10: RICHARDSON
057905357	1	1	1	0	1	1	1	BARACK OBAMA MALE LEADERSHIP ACA A	 	N	N	N	N	N	N	N	N	N	N	N	98	55	792	Y	774	38	28	1600	Y	608	61	27	2000	Y	1212	69	.	13	.	Y	.	69.3	DALLAS	057	12	4.9	244	270	210	77.8	53	19.6	M	 	DALLAS ISD	057905	08	06	06 - 08	M	 	 	10	REGION 10: RICHARDSON
057905358	 	 	 	 	 	 	 	BARBARA M MANNS EDUCATION CENTER	AEC OF CHOICE	Y	Y	N	N	N	N	N	N	N	N	N	21	30	350	N	72	.	.	800	 	285	9	11	1600	N	147	.	.	.	.	 	.	.	DALLAS	057	56	30.8	182	128	116	90.6	40	31.3	I	 	DALLAS ISD	057905	08	08	08 - 08	M	 	 	10	REGION 10: RICHARDSON
057905359	1	0	1	1	1	 	 	ROSEMONT MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	88	55	307	Y	269	42	28	1200	Y	504	52	27	600	Y	313	40	.	13	.	Y	.	40	DALLAS	057	2	3.1	65	127	101	79.5	79	62.2	M	 	DALLAS ISD	057905	07	06	06 - 07	M	 	 	10	REGION 10: RICHARDSON
057905380	0	0	0	 	0	0	0	WILMER-HUTCHINS H S	 	N	N	N	N	N	N	N	N	N	N	N	60	55	1366	Y	820	.	.	800	 	99	34	31	1600	Y	547	56	8	57	22.3	N	20.8	4.8	DALLAS	057	263	25	1052	866	762	88	90	10.4	I	 	DALLAS ISD	057905	12	09	09 - 12	S	 	 	10	REGION 10: RICHARDSON
057905381	1	 	1	 	 	1	1	BARACK OBAMA MALE LEADERSHIP ACA A	 	N	N	N	N	N	N	N	N	N	N	N	100	55	104	Y	104	.	.	0	 	.	66	31	600	Y	393	96	.	21	.	Y	.	95.5	DALLAS	057	0	0	30	64	44	68.8	6	9.4	M	 	DALLAS ISD	057905	11	09	09 - 11	S	 	 	10	REGION 10: RICHARDSON
057905389	 	 	 	 	 	 	 	JOHN LESLIE PATTON JR ACADEMIC CEN	AEC OF CHOICE - DRS	Y	Y	N	N	N	N	N	N	N	N	N	46	30	147	Y	67	.	.	0	 	.	27	11	800	Y	214	34	.	33	0	Y	.	4.3	DALLAS	057	309	71	435	160	136	85	34	21.3	A	 	DALLAS ISD	057905	12	09	09 - 12	S	 	 	10	REGION 10: RICHARDSON
057906001	0	0	0	 	0	0	0	DESOTO H S	 	N	N	N	N	N	N	N	N	N	N	N	49	55	2576	N	1262	.	.	400	 	108	25	31	2400	N	602	61	12.5	57	21.4	Y	20.2	6.6	DALLAS	057	556	23.6	2357	2238	1174	52.5	31	1.4	I	 	DESOTO ISD	057906	12	09	09 - 12	S	 	 	10	REGION 10: RICHARDSON
057906002	0	0	0	 	 	0	 	D H S FRESHMAN CAMPUS	 	N	N	N	N	N	N	N	N	N	N	N	75	55	2059	Y	1543	.	.	1000	 	84	38	31	1200	Y	457	23	.	21	.	Y	.	23	DALLAS	057	237	25.8	919	749	469	62.6	8	1.1	M	 	DESOTO ISD	057906	09	09	09 - 09	S	 	 	10	REGION 10: RICHARDSON
057906007	 	 	 	 	 	 	 	DALLAS COUNTY JJAEP DESOTO CAMPUS	 	N	N	N	N	N	Y	Y	N	N	N	N	.	55	0	X	0	.	.	0	X	.	.	31	0	X	.	.	.	.	.	X	.	.	DALLAS	057	5	100	5	2	1	50	0	0	X	 	DESOTO ISD	057906	10	09	09 - 10	S	 	 	10	REGION 10: RICHARDSON
057906041	0	0	0	0	0	0	0	DESOTO EAST MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	64	55	1845	Y	1187	27	28	1600	N	435	33	27	2000	Y	663	21	.	13	.	Y	.	20.7	DALLAS	057	149	21.4	697	649	458	70.6	14	2.2	I	 	DESOTO ISD	057906	08	06	06 - 08	M	 	 	10	REGION 10: RICHARDSON
057906042	0	1	0	0	0	0	0	DESOTO WEST MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	64	55	1834	Y	1165	34	28	1600	Y	546	32	27	2000	Y	631	24	.	13	.	Y	.	24	DALLAS	057	115	16	719	651	400	61.4	15	2.3	M	 	DESOTO ISD	057906	08	06	06 - 08	M	 	 	10	REGION 10: RICHARDSON
057906043	0	0	0	0	0	0	0	CURTISTENE S MCCOWAN MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	62	55	2467	Y	1520	27	28	2000	N	549	31	27	2000	Y	613	17	.	13	.	Y	.	16.7	DALLAS	057	189	18.9	1000	878	602	68.6	70	8	I	 	DESOTO ISD	057906	08	06	06 - 08	M	 	 	10	REGION 10: RICHARDSON
057906102	0	0	0	1	0	0	 	RUBY YOUNG EL	 	N	N	N	N	N	N	N	N	N	N	N	79	55	767	Y	603	47	33	1600	Y	745	41	28	800	Y	331	27	.	12	.	Y	.	27	DALLAS	057	68	14	487	598	360	60.2	49	8.2	M	 	DESOTO ISD	057906	05	PK	PK - 05	E	 	 	10	REGION 10: RICHARDSON
057906103	0	1	0	0	0	0	 	NORTHSIDE EL	 	N	N	N	N	N	N	N	N	N	N	N	67	55	639	Y	431	48	33	1200	Y	574	37	28	1600	Y	585	24	.	12	.	Y	.	24.3	DALLAS	057	84	18.8	448	500	371	74.2	20	4	M	 	DESOTO ISD	057906	05	EE	EE - 05	E	 	 	10	REGION 10: RICHARDSON
057906104	0	0	0	0	0	0	 	AMBER TERRACE EL	 	N	N	N	N	N	N	N	N	N	N	N	55	55	750	Y	410	39	33	1600	Y	620	27	28	1600	N	437	17	.	12	.	Y	.	16.7	DALLAS	057	137	23.7	579	677	540	79.8	165	24.4	I	 	DESOTO ISD	057906	05	PK	PK - 05	E	 	 	10	REGION 10: RICHARDSON
057906106	0	0	0	0	1	1	 	THE MEADOWS EL	 	N	N	N	N	N	N	N	N	N	N	N	59	55	596	Y	353	39	33	800	Y	308	30	28	800	Y	243	17	.	12	.	Y	.	16.5	DALLAS	057	108	26.7	405	540	422	78.1	24	4.4	M	 	DESOTO ISD	057906	05	EE	EE - 05	E	 	 	10	REGION 10: RICHARDSON
057906107	0	1	0	1	0	0	 	COCKRELL HILL EL	 	N	N	N	N	N	N	N	N	N	N	N	74	55	685	Y	510	47	33	800	Y	378	36	28	800	Y	287	23	.	12	.	Y	.	22.5	DALLAS	057	74	14.8	499	584	396	67.8	12	2.1	M	 	DESOTO ISD	057906	05	EE	EE - 05	E	 	 	10	REGION 10: RICHARDSON
057906108	0	0	0	0	0	0	 	FRANK D MOATES EL	 	N	N	N	N	N	N	N	N	N	N	N	69	55	795	Y	548	41	33	1600	Y	658	38	28	1600	Y	611	24	.	12	.	Y	.	23.7	DALLAS	057	110	20	551	621	485	78.1	201	32.4	M	 	DESOTO ISD	057906	05	PK	PK - 05	E	 	 	10	REGION 10: RICHARDSON
057906109	0	0	0	0	0	0	 	WOODRIDGE EL	 	N	N	N	N	N	N	N	N	N	N	N	67	55	834	Y	560	45	33	1200	Y	542	33	28	1600	Y	528	22	.	12	.	Y	.	22	DALLAS	057	120	19	632	712	519	72.9	59	8.3	M	 	DESOTO ISD	057906	05	PK	PK - 05	E	 	 	10	REGION 10: RICHARDSON
057907001	0	0	0	 	0	1	1	DUNCANVILLE H S	 	N	N	N	N	N	N	N	N	N	N	N	71	55	6098	Y	4356	.	.	1800	 	228	39	31	2400	Y	935	65	14.1	57	21	Y	19.2	10.7	DALLAS	057	782	17.8	4382	3984	2678	67.2	143	3.6	M	 	DUNCANVILLE ISD	057907	12	09	09 - 12	S	 	 	10	REGION 10: RICHARDSON
057907004	 	 	 	 	 	 	 	MARY E SMITHEY PACE H S	AEC OF CHOICE - DRS	Y	Y	N	N	N	N	N	N	N	N	N	37	30	38	Y	14	.	.	0	 	.	11	11	200	Y	22	88	.	33	70.7	Y	.	0	DALLAS	057	132	78.1	169	95	65	68.4	1	1.1	A	 	DUNCANVILLE ISD	057907	12	10	10 - 12	S	 	 	10	REGION 10: RICHARDSON
057907005	 	 	 	 	 	 	 	SUMMIT LEARNING CENTER	 	N	N	N	Y	N	N	N	N	N	N	N	.	55	.	X	.	.	.	0	X	.	.	31	0	X	.	.	.	.	.	X	.	.	DALLAS	057	455	99.8	456	70	46	65.7	3	4.3	X	 	DUNCANVILLE ISD	057907	12	07	07 - 12	S	 	 	10	REGION 10: RICHARDSON
057907007	 	 	 	 	 	 	 	P A S S LEARNING CTR	 	N	N	N	N	N	Y	N	N	N	N	N	.	55	.	X	.	.	.	0	X	.	.	31	0	X	.	.	.	.	.	X	.	.	DALLAS	057	15	100	15	13	8	61.5	1	7.7	X	 	DUNCANVILLE ISD	057907	11	07	07 - 11	S	 	 	10	REGION 10: RICHARDSON
057907041	0	0	0	1	0	0	0	J HERMAN REED MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	69	55	1664	Y	1150	39	28	2000	Y	779	35	27	2000	Y	698	22	.	13	.	Y	.	22.3	DALLAS	057	97	17	572	527	433	82.2	55	10.4	M	 	DUNCANVILLE ISD	057907	08	07	07 - 08	M	 	 	10	REGION 10: RICHARDSON
057907042	0	0	0	0	0	0	0	WILLIAM H BYRD MIDDLE SCHOOL	 	N	N	N	N	N	N	N	N	N	N	N	71	55	2475	Y	1763	36	28	2400	Y	868	36	27	3000	Y	1075	33	.	13	.	Y	.	33	DALLAS	057	104	13.2	789	737	507	68.8	44	6	M	 	DUNCANVILLE ISD	057907	08	07	07 - 08	M	 	 	10	REGION 10: RICHARDSON
057907043	0	0	0	0	0	0	0	G W KENNEMER MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	67	55	2451	Y	1640	36	28	2000	Y	711	34	27	3000	Y	1028	21	.	13	.	Y	.	21	DALLAS	057	149	17.6	846	728	564	77.5	44	6	M	 	DUNCANVILLE ISD	057907	08	07	07 - 08	M	 	 	10	REGION 10: RICHARDSON
057907101	0	0	0	0	0	 	 	CENTRAL EL	 	N	N	N	N	N	N	N	N	N	N	N	55	55	495	Y	270	36	33	1600	Y	583	29	28	1200	Y	346	10	.	12	.	N	.	10.3	DALLAS	057	102	20.5	497	583	499	85.6	276	47.3	I	 	DUNCANVILLE ISD	057907	04	PK	PK - 04	E	 	 	10	REGION 10: RICHARDSON
057907102	0	0	0	0	1	 	 	FAIRMEADOWS EL	 	N	N	N	N	N	N	N	N	N	N	N	74	55	531	Y	391	42	33	1200	Y	508	43	28	600	Y	257	31	.	12	.	Y	.	31	DALLAS	057	71	14.5	488	582	512	88	234	40.2	M	 	DUNCANVILLE ISD	057907	04	PK	PK - 04	E	 	 	10	REGION 10: RICHARDSON
057907103	0	0	0	0	0	 	 	MERRIFIELD ELEMENTARY	 	N	N	N	N	N	N	N	N	N	N	N	60	55	427	Y	257	44	33	1600	Y	703	32	28	1200	Y	388	11	.	12	.	N	.	11.3	DALLAS	057	113	22.8	495	536	453	84.5	119	22.2	I	 	DUNCANVILLE ISD	057907	04	PK	PK - 04	E	 	 	10	REGION 10: RICHARDSON
057907104	0	0	0	0	0	 	 	WILLIAM LEE HASTINGS EL	 	N	N	N	N	N	N	N	N	N	N	N	52	55	413	N	213	28	33	1600	N	455	28	28	1200	Y	339	13	.	12	.	Y	.	12.7	DALLAS	057	76	17.4	437	522	430	82.4	130	24.9	I	 	DUNCANVILLE ISD	057907	04	PK	PK - 04	E	 	 	10	REGION 10: RICHARDSON
057907105	0	0	0	0	0	 	 	S GUS ALEXANDER JR ELEMENTARY	 	N	N	N	N	N	N	N	N	N	N	N	63	55	479	Y	301	34	33	1600	Y	543	35	28	1200	Y	414	18	.	12	.	Y	.	17.7	DALLAS	057	73	14.9	491	509	378	74.3	113	22.2	M	 	DUNCANVILLE ISD	057907	04	KG	KG - 04	E	 	 	10	REGION 10: RICHARDSON
057907106	0	0	0	0	0	 	 	CLINT Q SMITH EL	 	N	N	N	N	N	N	N	N	N	N	N	47	55	429	N	202	25	33	1200	N	303	22	28	1200	N	262	8	.	12	.	N	.	7.8	DALLAS	057	63	14	451	507	359	70.8	42	8.3	I	 	DUNCANVILLE ISD	057907	04	PK	PK - 04	E	 	 	10	REGION 10: RICHARDSON
057907107	0	0	0	0	0	 	 	CHARLES ACTON EL	 	N	N	N	N	N	N	N	N	N	N	N	60	55	448	Y	270	30	33	1600	N	487	30	28	1200	Y	358	16	.	12	.	Y	.	16.3	DALLAS	057	94	21.7	434	495	425	85.9	162	32.7	I	 	DUNCANVILLE ISD	057907	04	PK	PK - 04	E	 	 	10	REGION 10: RICHARDSON
057907108	0	0	0	0	0	0	 	H BOB DANIEL SR INT	 	N	N	N	N	N	N	N	N	N	N	N	71	55	1638	Y	1171	33	28	2400	Y	798	35	27	1800	Y	633	23	.	13	.	Y	.	22.5	DALLAS	057	92	12.7	727	704	511	72.6	85	12.1	M	 	DUNCANVILLE ISD	057907	06	05	05 - 06	M	 	 	10	REGION 10: RICHARDSON
057907109	0	0	0	0	1	0	 	GLENN C HARDIN INT	 	N	N	N	N	N	N	N	N	N	N	N	70	55	1573	Y	1107	36	28	2000	Y	727	36	27	1800	Y	639	22	.	13	.	Y	.	22	DALLAS	057	107	12.4	865	667	572	85.8	120	18	M	 	DUNCANVILLE ISD	057907	06	05	05 - 06	M	 	 	10	REGION 10: RICHARDSON
057907110	0	1	0	0	1	0	 	GRACE R BRANDENBURG INT	 	N	N	N	N	N	N	N	N	N	N	N	71	55	1261	Y	893	36	28	2000	Y	719	36	27	1800	Y	656	19	.	13	.	Y	.	19.3	DALLAS	057	69	12.2	565	545	403	73.9	69	12.7	M	 	DUNCANVILLE ISD	057907	06	05	05 - 06	M	 	 	10	REGION 10: RICHARDSON
057907111	0	0	0	0	0	 	 	CJ & ANNE HYMAN EL	 	N	N	N	N	N	N	N	N	N	N	N	76	55	439	Y	333	22	33	1200	N	261	40	28	1200	Y	478	24	.	12	.	Y	.	24.3	DALLAS	057	42	10.1	417	551	359	65.2	109	19.8	I	 	DUNCANVILLE ISD	057907	04	PK	PK - 04	E	 	 	10	REGION 10: RICHARDSON
057907112	0	0	0	0	0	 	 	JAMES R BILHARTZ JR EL	 	N	N	N	N	N	N	N	N	N	N	N	54	55	565	N	305	43	33	1200	Y	510	31	28	1000	Y	305	9	.	12	.	N	.	8.7	DALLAS	057	92	15.8	583	719	580	80.7	280	38.9	I	 	DUNCANVILLE ISD	057907	04	EE	EE - 04	E	 	 	10	REGION 10: RICHARDSON
057909002	0	1	1	 	1	1	1	GARLAND H S	 	N	N	N	N	N	N	N	N	N	N	N	74	55	3584	Y	2662	.	.	1800	 	253	41	31	2400	Y	984	77	16	57	22.5	Y	23.2	15.5	DALLAS	057	234	8.6	2730	2592	1445	55.7	128	4.9	M	 	GARLAND ISD	057909	12	09	09 - 12	S	 	 	10	REGION 10: RICHARDSON
057909003	0	0	0	 	0	1	1	S GARLAND H S	 	N	N	N	N	N	N	N	N	N	N	N	71	55	2928	Y	2067	.	.	1800	 	214	39	31	2400	Y	946	62	10.1	57	22.9	Y	21	8.4	DALLAS	057	385	17.7	2178	1990	1438	72.3	151	7.6	M	 	GARLAND ISD	057909	12	09	09 - 12	S	 	 	10	REGION 10: RICHARDSON
057909004	1	1	1	 	1	1	1	N GARLAND H S	 	N	N	N	N	N	N	N	N	N	N	N	81	55	3107	Y	2526	.	.	1800	 	557	48	31	2400	Y	1146	78	15.2	57	23.6	Y	23.4	15.7	DALLAS	057	208	9.3	2247	2324	1462	62.9	154	6.6	M	 	GARLAND ISD	057909	12	09	09 - 12	S	 	 	10	REGION 10: RICHARDSON
057909005	0	0	0	 	0	0	0	LAKEVIEW CENTENNIAL H S	 	N	N	N	N	N	N	N	N	N	N	N	77	55	3309	Y	2562	.	.	1200	 	177	42	31	2400	Y	1001	69	10.3	57	23.2	Y	21.8	13.6	DALLAS	057	390	14.8	2631	2430	1363	56.1	65	2.7	M	 	GARLAND ISD	057909	12	09	09 - 12	S	 	 	10	REGION 10: RICHARDSON
057909006	 	 	 	 	 	 	 	MEMORIAL PATHWAY ACADEMY H S	AEC OF CHOICE - DRS	Y	Y	N	N	N	N	N	N	N	N	N	78	30	23	Y	18	.	.	0	 	.	33	11	800	Y	262	95	.	33	54.1	Y	.	11	DALLAS	057	376	75.4	499	171	106	62	64	37.4	A	 	GARLAND ISD	057909	12	09	09 - 12	S	 	 	10	REGION 10: RICHARDSON
057909007	 	 	 	 	 	 	 	P A S S LEARNING CTR	 	N	N	N	N	N	Y	N	N	N	N	N	.	55	.	X	.	.	.	0	X	.	.	31	0	X	.	.	.	.	.	X	.	.	DALLAS	057	29	100	29	10	0	0	0	0	X	 	GARLAND ISD	057909	11	07	07 - 11	S	 	 	10	REGION 10: RICHARDSON
057909008	0	0	0	 	0	0	0	NAAMAN FOREST H S	 	N	N	N	N	N	N	N	N	N	N	N	76	55	2900	Y	2203	.	.	1600	 	288	42	31	2400	Y	996	70	12.5	57	22.9	Y	21.9	12.5	DALLAS	057	338	13.1	2590	2192	1021	46.6	101	4.6	M	 	GARLAND ISD	057909	12	09	09 - 12	S	 	 	10	REGION 10: RICHARDSON
